1,1051
2,932.17
3,277.01
4,146.8
5,4.8727
6,3.8593
7,3.1012
8,3.1012
9,3.1012
10,3.1012
11,3.1012
12,3.1012
13,2.2002
14,2.0083
15,1.1764
16,1.1764
17,0.33407
18,0.33407
19,0.33407
20,0.33407
